Date,  AOR  ,SCHG.K  ,  QQQ.O  ,  ACWI.O  ,  ESGU.O  ,  CRBN.K  ,  ESGG.K  ,  AAPL.O  ,  MSFT.O  ,  JNJ  ,  PG  ,  V  ,  MA  ,  GOOG.O  ,  META.O  ,  TSLA.O  ,  AMZN.O  ,  UL  ,  JPM  ,  ADBE.O  ,  MRK  ,  PG  ,CL =F, 6E=F , 6B=F , TYX , TNX , FVX 
11/12/2020,0.005,0.005,0.01,0.005,0.07,0.57,0.035005,0.64999,0.005,0.545,0.01,0.005,0.07,0.57,0.64999,0.015,0.065,0.01,0.005,0.065,0.005,0.005,0.065,0.005,0.005,0.005,0.015,0.01
11/13/2020,0.005,0.005,0.005,0.065,0.12,0.305,0.015,0.625,0.005,0.33,0.005,0.065,0.12,0.305,0.625,0.02,0.05,0.025,0.005,0.12,0.005,0.005,0.12,0.005,0.015,0.005,0.005,0.005
11/16/2020,0.01,0.005,0.005,0.04,0.05,0.37,0.035,0.650005,0.005,0.04,0.005,0.04,0.05,0.37,0.650005,0.01,0.06,0.01,0.01,0.2,0.01,0.005,0.2,0.005,0.02,0.005,0.01,0.005
11/17/2020,0.01,0.005,0.005,0.01,0.1,0.335,0.04,8.95499,0.005,0.05,0.005,0.01,0.1,0.335,8.95499,0.015,0.035,0.02,0.01,0.04,0.015,0.01,0.04,0.005,0.01,0.01,0.005,0.015
11/18/2020,0.005,0.005,0.005,0.02,0.04,0.315,0.04,0.614995,0,0.105,0.005,0.02,0.04,0.315,0.614995,0.00005,0.05,0.01,0.005,0.045,0.015,0.005,0.045,0.005,0.005,0.005,0.005,0.005
11/19/2020,0.01,0.005,0.005,0.07,0.065,0.395,0.045005,0.645005,0.005,0.31,0.005,0.07,0.065,0.395,0.645005,0.0145,0.035,0.015,0.005,0.02,0.005,0.005,0.02,0.005,0.015,0.005,0.005,0
11/20/2020,0.005,0.005,0.005,0.04,0.005,1.14,0.03999,0.605005,0.005,0.355,0.005,0.04,0.005,1.14,0.605005,0.035,0.045,0.005,0.005,0.085,0.015,0.005,0.085,0.005,0.01,0.005,0.005,0.005
11/23/2020,0.005,0.005,0.015,0.015,0.005,0.29,0.005,0.610005,0.005,0.08,0.015,0.015,0.005,0.29,0.610005,0.0075,0.03,0.005,0.005,0.05,0.005,0.005,0.05,0.005,0.015,0.005,0.01,0.005
11/24/2020,0.005,0.005,0.005,0.06,0.13,0.345,0.029995,0.625,0.005,0.04,0.005,0.06,0.13,0.345,0.625,0.05,0.06,0.015,0.005,0.03,0.005,0.005,0.03,0.005,0.015,0.005,0.005,0.005
11/25/2020,0.005,0.005,0.005,0.055,0.12,0.115,0.004995,0.61,0.005,0.045,0.005,0.055,0.12,0.115,0.61,0.01,0.04,0.01,0.005,0.005,0.01,0.005,0.005,0.005,0.005,0.005,0.01,0.01
11/27/2020,0.01,0.005,0.005,0.055,0.125,0.18,0.06,0.705005,0.005,0.055,0.005,0.055,0.125,0.18,0.705005,0.0315,0.005,0.005,0.01,0.115,0.01,0.01,0.115,0.005,0.01,0.01,0.005,0.005
11/30/2020,0.01,0.005,0.005,0.005,0.07,0.19,0.005005,0.654995,0.005,0.095,0.005,0.005,0.07,0.19,0.654995,0.04,0.025,0.02,0.01,0.02,0.005,0.005,0.02,0.005,0.015,0.005,0.005,0.005
12/1/2020,0.005,0.005,0.01,0.085,0.115,0.36,0.075,0.685005,0.005,0.06,0.01,0.085,0.115,0.36,0.685005,0.038,0.035,0.005,0.01,0.085,0.005,0.005,0.085,0.005,0.005,0.005,0.005,0.005
12/2/2020,0.01,0.005,0.005,0.025,0.11,0.535,0.07,0.64999,0.005,0.055,0.005,0.025,0.11,0.535,0.64999,0.02,0.03,0.01,0.005,0.03,0.01,0.005,0.03,0.005,0.02,0.005,0.005,0.005
12/3/2020,0.02,0.005,0.005,0.035,0.07,0.39,0.004995,0.64,0.005,0.07,0.005,0.035,0.07,0.39,0.64,0.01125,0.04,0.035,0.015,0.11,0.005,0.005,0.11,0.005,0.01,0.005,0.005,0.01
12/4/2020,0.01,0.005,0.005,0.025,0.09,0.37,0.025,0.71,0.005,0.065,0.005,0.025,0.09,0.37,0.71,0.00905,0.03,0.02,0.005,0.035,0.005,0.005,0.035,0.005,0.005,0.005,0.005,0.01
12/7/2020,0.005,0.005,0.005,0.02,0.045,0.725,0.03999,0.63,0.005,0.585,0.005,0.02,0.045,0.725,0.63,0.01985,0.025,0.005,0.005,0.075,0.005,0.005,0.075,0.005,0.005,0.005,0.005,0.005
12/8/2020,0.005,0.005,0.005,0.02,0.03,0.865,0.004995,0.65501,0.005,0.14,0.005,0.02,0.03,0.865,0.65501,0.00875,0.035,0.01,0.005,0.035,0.005,0.005,0.035,0.005,0.005,0.005,0.005,0.005
12/9/2020,0.005,0.005,0.005,0.04,0.035,0.245,0.079995,1.06,0.005,0.04,0.005,0.04,0.035,0.245,1.06,0.0175,0.01,0.025,0.005,0.035,0.01,0.005,0.035,0.005,0.005,0.005,0.005,0.01
12/10/2020,0.005,0.005,0.005,0.055,0.05,0.045,0.009995,0.64001,0.005,0.035,0.005,0.055,0.05,0.045,0.64001,0.015,0.02,0.01,0.005,0.055,0.005,0.005,0.055,0.005,0.01,0.005,0.01,0.005
12/11/2020,0.005,0.005,0.005,0.045,0.035,0.045,0.075,0.644995,0.005,0.075,0.005,0.045,0.035,0.045,0.644995,0.01,0.04,0.005,0.005,0.115,-0.005,0.005,0.115,0.005,0.005,0.005,0.01,0.005
12/14/2020,0.015,0.005,0.005,0.075,0.035,0.32,0.03001,0.715005,0.005,0.065,0.005,0.075,0.035,0.32,0.715005,0.01,0.035,0.025,0.005,0.055,0.005,0.005,0.055,0.005,0.01,0.005,0.01,0.005
12/15/2020,0.01,0.005,0.005,0.015,0.01,0.365,0.005,0.63,0.01,0.06,0.005,0.015,0.01,0.365,0.63,0.0075,0.025,0.015,0.005,0.03,0.005,0.005,0.03,0.005,0.005,0.005,0.01,0.01
12/16/2020,0.005,0.005,0.005,0.025,0.04,0.025,0.01,0.639995,0.005,0.095,0.005,0.025,0.04,0.025,0.639995,0.015,0.055,0.005,0.01,0.025,0.005,0.005,0.025,0.005,0.005,0.005,0.005,0.005
12/17/2020,0.01,0.005,0.01,0.055,0.02,0.165,0.015,0.365005,0.01,0.085,0.01,0.055,0.02,0.165,0.365005,0.005,0.04,0.005,0.005,0.055,0.01,0.005,0.055,0.005,0.005,0.005,0.005,0.005
12/18/2020,0.005,0.005,0.005,0.065,0.03,0.345,0.014995,0.35,0.005,0.31,0.005,0.065,0.03,0.345,0.35,0.0075,0.035,0.015,0.005,0.045,0.005,0.01,0.045,0.005,0.005,0.01,0.005,0.005
12/21/2020,0.005,0.005,0.005,0.045,0.005,0.005,0.025,0.37,0.005,0.07,0.005,0.045,0.005,0.005,0.37,0.00255,0.03,0.005,0.005,0.09,0.015,0.005,0.09,0.005,0.005,0.005,0.005,0.005
12/22/2020,0.01,0.005,0.005,0.06,0.04,0.12,0.045,0.375,0.01,0.07,0.005,0.06,0.04,0.12,0.375,0.005,0.015,0.005,0.005,0.035,0.01,0.005,0.035,0.005,0.005,0.005,0.005,0.005
12/23/2020,0.005,0.005,0.005,0.025,0.02,0.11,0.200005,0.355005,0.005,0.035,0.005,0.025,0.02,0.11,0.355005,0.015,0.05,0.01,0.005,0.12,0.005,0.005,0.12,0.005,0.01,0.005,0.005,0.005
12/24/2020,0.005,0.005,0.005,0.045,0.02,0.255,0.005,0.36,0.005,0.05,0.005,0.045,0.02,0.255,0.36,0.015,0.015,0.01,0.005,0.075,0.005,0.005,0.075,0.005,0.015,0.005,0.005,0.005
12/28/2020,0.005,0.005,0.005,0.035,0.04,0.3,0.004995,5.794995,0.005,0.05,0.005,0.035,0.04,0.3,5.794995,0.0095,0.025,0.01,0.005,0.055,0.005,0.005,0.055,0.005,0.01,0.005,0.005,0.005
12/29/2020,0.01,0.005,0.01,0.05,0.015,0.09,0.010005,0.415,0.01,0.06,0.01,0.05,0.015,0.09,0.415,0.01845,0.045,0.005,0.005,0.085,0.005,0.005,0.085,0.005,0.015,0.005,0.005,0.005
12/30/2020,0.01,0.005,0.005,0.12,0.015,0.065,0.015,0.31,0.01,0.045,0.005,0.12,0.015,0.065,0.31,0.0006,0.055,0.015,0.015,0.115,0.005,0.005,0.115,0.005,0.01,0.005,0.005,0.01
12/31/2020,0.005,0.005,0.005,0.105,0.075,0.12,0.06,0.34499,0.015,0.03,0.005,0.105,0.075,0.12,0.34499,0.02,0.025,0.005,0.005,0.085,0.005,0.005,0.085,0.005,0.005,0.005,0.015,0.005
1/4/2021,0.005,0.005,0.01,0.145,0.075,0.995,0.019995,0.370005,0.005,0.15,0.01,0.145,0.075,0.995,0.370005,0.015,0.035,0.01,0.035,0.03,0.005,0.005,0.03,0.005,0.005,0.005,0.005,0.005
1/5/2021,0.01,0.005,0.005,0.055,0.075,0.13,0.029995,0.384995,0.005,0.065,0.005,0.055,0.075,0.13,0.384995,0.005,0.04,0.01,0.01,0.075,0.005,0.005,0.075,0.005,0.01,0.005,0.005,0.005
1/6/2021,0.005,0.005,0.005,0.03,0.07,0.075,0.04,0.479995,0.005,0.07,0.005,0.03,0.07,0.075,0.479995,0.005,0.035,0.015,0.005,0.055,0.005,0.005,0.055,0.005,0.005,0.005,0.005,0.005
1/7/2021,0.005,0.005,0.005,0.035,0.075,0.275,0.035005,0.365005,0.005,0.09,0.005,0.035,0.075,0.275,0.365005,0.00505,0.025,0.025,0.005,0.025,0.005,0.005,0.025,0.01,0.005,0.005,0.01,0.01
1/8/2021,0.005,0.005,0.005,0.055,0.055,0.245,0.015,0.404995,0.005,0.01,0.005,0.055,0.055,0.245,0.404995,0.0148,0.05,0.02,0.005,0.04,0.005,0.005,0.04,0.005,0.005,0.005,0.005,0.005
1/11/2021,0.01,0.005,0.005,0.05,0.08,0.245,0.029995,0.394995,0.005,0.055,0.005,0.05,0.08,0.245,0.394995,0.01495,0.04,0.005,0.005,0.105,0.01,0.005,0.105,0.005,0.015,0.005,0.015,0.005
1/12/2021,0.01,0.005,0.01,0.025,0.025,0.37,0.005005,0.405,0.005,0.07,0.01,0.025,0.025,0.37,0.405,0.02,0.11,0.005,0.01,0.13,0.005,0.005,0.13,0.005,0.005,0.005,0.005,0.005
1/13/2021,0.015,0.005,0.005,0.075,0.12,0.39,0.019995,0.45,0.005,0.105,0.005,0.075,0.12,0.39,0.45,0.03,0.06,0.005,0.01,0.08,0.01,0.005,0.08,0.005,0.005,0.005,0.005,0.01
1/14/2021,0.01,0.005,0.005,0.04,0.315,0.235,0.02499,0.424995,0.005,0.115,0.005,0.04,0.315,0.235,0.424995,0.00495,0.04,0.005,0.005,0.17,0.005,0.005,0.17,0.005,0.015,0.005,0.005,0.005
1/15/2021,0.005,0.005,0.005,0.025,0.075,0.18,0.055,0.36,0.005,0.08,0.005,0.025,0.075,0.18,0.36,0.005,0.025,0.01,0.005,0.055,0.005,0.005,0.055,0.005,0.005,0.005,0.005,0.01
1/19/2021,0.005,0.005,0.005,0.045,0.225,0.08,0.010005,0.36,0.005,0.055,0.005,0.045,0.225,0.08,0.36,0.014,0.055,0.015,0.01,0.17,0.01,0.005,0.17,0.005,0.005,0.005,0.01,0.005
1/20/2021,0.01,0.005,0.005,0.085,0.13,0.075,0.025,0.434995,0.01,0.035,0.005,0.085,0.13,0.075,0.434995,0.03,0.03,0.01,0.005,0.005,0.005,0.01,0.005,0.005,0.005,0.01,0.005,0.015
1/21/2021,0.015,0.005,0.01,0.005,0.085,0.055,0.005005,0.44,0.005,0.04,0.01,0.005,0.085,0.055,0.44,0.01,0.01,0.015,0.005,0.065,0.015,0.005,0.065,0.005,0.015,0.005,0.005,0.005
1/22/2021,0.01,0.005,0.005,0.05,0.07,0.12,0.03,0.315005,0.005,0.105,0.005,0.05,0.07,0.12,0.315005,0.005,0.06,0.015,0.035,0.11,0.005,0.005,0.11,0.005,0.01,0.005,0.01,0.005
1/25/2021,0.01,0.005,0.005,0.055,0.305,0.185,0.02,0.364995,0.005,0.09,0.005,0.055,0.305,0.185,0.364995,0.015,0.045,0.015,0.03,0.105,0.005,0.005,0.105,0.005,0.01,0.005,0.005,0.005
1/26/2021,0.015,0.01,0.01,0.035,0.1,0.375,0.040005,0.45,0.005,0.155,0.01,0.035,0.1,0.375,0.45,0.02,0.085,0.025,0.01,0.05,0.005,0.005,0.05,0.005,0.005,0.005,0.01,0.005
1/27/2021,0.01,0.005,0.005,0.035,0.4,0.27,0.03,0.375,0.005,0.065,0.005,0.035,0.4,0.27,0.375,0.005,0.045,0.02,0.015,0.09,0.01,0.005,0.09,0.005,0.01,0.005,0.005,0.005
1/28/2021,0.01,0.005,0.005,0.055,0.24,0.9,0.015,0.375,0.005,1.05,0.005,0.055,0.24,0.9,0.375,0.053,0.065,0.005,0.015,0.025,0.005,0.005,0.025,0.005,0.005,0.005,0.01,0.005
1/29/2021,0.005,0.005,0.005,0.03,0.3,0.225,0.015,0.33,0.01,0.175,0.005,0.03,0.3,0.225,0.33,0.015,0.05,0.01,0.01,0.05,0.005,0.005,0.05,0.005,0.005,0.005,0.01,0.01
2/1/2021,0.01,0.005,0.005,0.02,0.155,0.095,0.04,0.43,0.005,0.045,0.005,0.02,0.155,0.095,0.43,0.015,0.015,0.01,0.015,0.07,0.005,0.005,0.07,0.005,0.01,0.005,0.005,0.015
2/2/2021,0.005,0.005,0.005,0.03,0.145,0.28,0.050005,0.4,0.005,0.085,0.005,0.03,0.145,0.28,0.4,0.005,0.025,0.01,0.005,0.08,0.005,0.005,0.08,0.005,0.005,0.005,0.01,0.005
2/3/2021,0.005,0.005,0.005,0.03,0.09,0.61,0.005005,0.365,0.01,0.03,0.005,0.03,0.09,0.61,0.365,0.005,0.025,0.005,0.005,0.055,0.005,0.005,0.055,0.005,0.005,0.005,0.015,0.01
2/4/2021,0.005,0.005,0.005,0.075,0.115,0.46,0.005,0.354995,0.005,0.05,0.005,0.075,0.115,0.46,0.354995,0.038,0.08,0.005,0.005,0.03,0.005,0.005,0.03,0.005,0.01,0.005,0.02,0.005
2/5/2021,0.01,0.005,0.005,0.045,0.14,0.085,0.004995,0.329995,0.005,0.055,0.005,0.045,0.14,0.085,0.329995,0.01,0.045,0.005,0.01,0.08,0.005,0.005,0.08,0.005,0.005,0.005,0.01,0.005
2/8/2021,0.005,0.005,0.005,0.03,0.135,0.25,0.03001,0.365005,0.005,0.28,0.005,0.03,0.135,0.25,0.365005,0.033,0.03,0.005,0.01,0.06,0.01,0.005,0.06,0.005,0.005,0.005,0.005,0.005
2/9/2021,0.005,0.005,0.005,0.065,0.1,0.54,0.045005,0.325005,0.005,0.105,0.005,0.065,0.1,0.54,0.325005,0.03995,0.045,0.005,0.015,0.09,0.005,0.005,0.09,0.005,0.01,0.005,0.005,0.015
2/10/2021,0.015,0.005,0.015,0.025,0.165,1.05,0.04,0.335,0.005,0.15,0.015,0.025,0.165,1.05,0.335,0.03,0.055,0.005,0.01,0.065,0.01,0.005,0.065,0.005,0.01,0.005,0.01,0.005
2/11/2021,0.01,0.005,0.005,0.03,0.095,0.17,0.02,0.345,0.005,0.23,0.005,0.03,0.095,0.17,0.345,0.02,0.005,0.005,0.01,0.03,0.005,0.005,0.03,0.005,0.005,0.005,0.005,0.005
2/12/2021,0.005,0.005,0.005,0.005,0.11,0.425,0.02,0.365005,0.005,0.065,0.005,0.005,0.11,0.425,0.365005,0.0299,0.04,0.01,0.005,0.03,0.015,0.005,0.03,0.005,0.005,0.005,0.005,0.005
2/16/2021,0.005,0.005,0.005,0.04,0.1,0.275,0.015,0.559995,0.005,0.07,0.005,0.04,0.1,0.275,0.559995,0.044,0.025,0.01,0.005,0.03,0.005,0.005,0.03,0.005,0.005,0.005,0.01,0.005
2/17/2021,0.005,0.005,0.005,0.01,0.015,0.115,0.02499,0.35,0.005,0.06,0.005,0.01,0.015,0.115,0.35,0.01,0.01,0.005,0.01,0.03,0.005,0.005,0.03,0.005,0.005,0.005,0.005,0.01
2/18/2021,0.01,0.005,0.005,0.05,0.07,0.075,0.034995,0.419995,0.005,0.105,0.005,0.05,0.07,0.075,0.419995,0.015,0.03,0.015,0.015,0.04,0.01,0.005,0.04,0.005,0.005,0.005,0.005,0.005
2/19/2021,0.01,0.005,0.005,0.02,0.1,0.57,0.035005,0.369995,0.005,0.075,0.005,0.02,0.1,0.57,0.369995,0.055,0.115,0.01,0.005,0.2,0.005,0.01,0.2,0.005,0.005,0.01,0.005,0.015
2/22/2021,0.01,0.005,0.005,0.03,0.14,0.27,0.035,0.340005,0.005,0.215,0.005,0.03,0.14,0.27,0.340005,0.015,0.035,0.005,0.005,0.05,0.005,0.005,0.05,0.005,0.01,0.005,0.01,0.01
2/23/2021,0.01,0.005,0.005,0.055,0.08,0.535,0.019995,0.410005,0.005,0.035,0.005,0.055,0.08,0.535,0.410005,0.015,0.045,0.01,0.01,0.07,0.005,0.005,0.07,0.005,0.015,0.005,0.005,0.005
2/24/2021,0.005,0.005,0.005,0.025,0.165,0.075,0.015,0.340005,0.005,0.195,0.005,0.025,0.165,0.075,0.340005,0.015,0.035,0.005,0.005,0.095,0.005,0.005,0.095,0.005,0.01,0.005,0.015,0.005
2/25/2021,0.005,0.005,0.005,0.005,0.12,0.71,0.04501,0.394995,0.005,0.14,0.005,0.005,0.12,0.71,0.394995,0.01,0.055,0.015,0.005,0.06,0.005,0.005,0.06,0.005,0.01,0.005,0.005,0.01
2/26/2021,0.005,0.005,0.005,0.03,0.18,0.58,0.044995,0.324995,0.005,0.115,0.005,0.03,0.18,0.58,0.324995,0.015,0.105,0.005,0.005,0.025,0.005,0.005,0.025,0.005,0.01,0.005,0.005,0.01
3/1/2021,0.01,0.005,0.005,0.03,0.195,0.27,0.025005,0.400005,0.005,0.075,0.005,0.03,0.195,0.27,0.400005,0.07,0.06,0.01,0.005,0.005,0.01,0.005,0.005,0.005,0.005,0.005,0.005,0.005
3/2/2021,0.005,0.005,0.005,0.06,0.195,0.17,0.03,0.269995,0.005,0.055,0.005,0.06,0.195,0.17,0.269995,0.165,0.025,0.01,0.02,0.095,0.005,0.005,0.095,0.005,0.015,0.005,0.005,0.01
3/3/2021,0.005,0.005,0.005,0.025,0.215,0.155,0.050005,0.29,0.005,0.05,0.005,0.025,0.215,0.155,0.29,0.04,0.065,0.005,0.01,0.015,0.005,0.01,0.015,0.005,0.005,0.01,0.005,0.005
3/4/2021,0.01,0.005,0.005,0.035,0.07,0.27,0.019995,0.1,0.005,0.05,0.005,0.035,0.07,0.27,0.1,0.135,0.075,0.01,0.01,0.075,0.015,0.005,0.075,0.005,0.005,0.005,0.005,0.015
3/5/2021,0.005,0.005,0.005,0.025,0.14,0.465,0.005005,0.295005,0.005,0.035,0.005,0.025,0.14,0.465,0.295005,0.21,0.1,0.005,0.01,0.03,0.01,0.01,0.03,0.005,0.005,0.01,0.005,0.005
3/8/2021,0.01,0.005,0.005,0.03,0.045,0.335,0.015,0.25999,0.005,0.035,0.005,0.03,0.045,0.335,0.25999,0.07,0.065,0.005,0.01,0.05,0.015,0.005,0.05,0.005,0.005,0.005,0.005,0.005
3/9/2021,0.005,0.005,0.005,0.05,0.04,1.375,0.049995,0.265,0.005,0.845,0.005,0.05,0.04,1.375,0.265,0.06,0.025,0.015,0.005,0.045,0.01,0.005,0.045,0.005,0.005,0.005,0.005,0.005
3/10/2021,0.005,0.005,0.005,0.05,0.045,1.07,0.005,0.215,0.005,0.135,0.005,0.05,0.045,1.07,0.215,0.05,0.025,0.02,0.005,0.045,0.01,0.01,0.045,0.005,0.005,0.01,0.005,0.005
3/11/2021,0.005,0.005,0.005,0.04,0.04,0.475,0.004995,0.199995,0.005,0.035,0.005,0.04,0.04,0.475,0.199995,0.08,0.055,0.005,0.005,0.03,0.005,0.005,0.03,0.005,0.005,0.005,0.005,0.01
3/12/2021,0.005,0.005,0.005,0.045,0.075,0.175,0.015,0.29,0.005,0.215,0.005,0.045,0.075,0.175,0.29,0.185,0.06,0.015,0.005,0.03,0.005,0.005,0.03,0.005,0.005,0.005,0.005,0.01
3/15/2021,0.01,0.005,0.005,0.03,0.14,0.13,0.005005,0.42,0.005,0.065,0.005,0.03,0.14,0.13,0.42,0.13,0.07,0.01,0.005,0.05,0.005,0.005,0.05,0.005,0.005,0.005,0.005,0.005
3/16/2021,0.01,0.01,0.01,0.075,0.13,1.45,0.029995,0.735,0.005,0.045,0.01,0.075,0.13,1.45,0.735,0.04,0.075,0.02,0.005,0.035,0.005,0.005,0.035,0.005,0.005,0.005,0.01,0.005
3/17/2021,0.005,0.005,0.005,0.05,0.175,0.315,0.02,0.260005,0.005,0.15,0.005,0.05,0.175,0.315,0.260005,0.07,0.05,0.01,0.01,0.03,0.01,0.005,0.03,0.005,0.005,0.005,0.005,0.005
3/18/2021,0.005,0.005,0.005,0.04,0.04,0.3,0.005005,0.295,0.005,0.065,0.005,0.04,0.04,0.3,0.295,0.165,0.115,0.02,0.005,0.105,0.005,0.01,0.105,0.005,0.01,0.01,0.005,0.005
3/19/2021,0.01,0.005,0.005,0.035,0.105,0.315,0.005005,0.26501,0.005,0.085,0.005,0.035,0.105,0.315,0.26501,0.02,0.12,0.015,0.005,0.02,0.005,0.005,0.02,0.005,0.015,0.005,0.005,0.005
3/22/2021,0.005,0.005,0.005,0.14,0.15,0.24,0.005005,0.035005,0.005,0.055,0.005,0.14,0.15,0.24,0.035005,0.085,0.105,0.015,0.005,0.03,0.005,0.01,0.03,0.005,0.005,0.01,0.005,0.005
3/23/2021,0.005,0.005,0.01,0.035,0.045,0.54,0.040005,0.235,0.005,0.185,0.01,0.035,0.045,0.54,0.235,0.3,0.055,0.01,0.005,0.005,0.01,0.005,0.005,0.005,0.005,0.005,0.01,0.005
3/24/2021,0.005,0.005,0.005,0.005,0.055,0.22,0.025,0.255005,0.005,0.205,0.005,0.005,0.055,0.22,0.255005,0.135,0.04,0.015,0.005,0.04,0.005,0.005,0.04,0.005,0.015,0.005,0.005,0.005
3/25/2021,0.005,0.005,0.005,0.025,0.075,0.335,0.004995,0.225005,0.005,0.05,0.005,0.025,0.075,0.335,0.225005,0.195,0.05,0.005,0.015,0.1,0.005,0.005,0.1,0.005,0.015,0.005,0.005,0.005
3/26/2021,0.005,0.005,0.005,0.03,0.105,0.2,0.04,0.27499,0.005,0.045,0.005,0.03,0.105,0.2,0.27499,0.31,0.045,0.01,0.005,0.07,0.01,0.005,0.07,0.005,0.01,0.005,0.01,0.005
3/29/2021,0.005,0.005,0.005,0.025,0.135,0.215,0.01,0.3,0.005,0.075,0.005,0.025,0.135,0.215,0.3,0.07,0.04,0.015,0.005,0.065,0.015,0.005,0.065,0.005,0.01,0.005,0.01,0.005
3/30/2021,0.01,0.005,0.005,0.015,0.1,0.16,0.015,0.21999,0.005,0.08,0.005,0.015,0.1,0.16,0.21999,0.095,0.045,0.005,0.015,0.035,0.045,0.005,0.035,0.005,0.005,0.005,0.005,0.005
3/31/2021,0.01,0.005,0.005,0.055,0.105,0.05,0.005,0.220005,0.005,0.065,0.005,0.055,0.105,0.05,0.220005,0.05,0.01,0.02,0.005,0.055,0.005,0.005,0.055,0.005,0.01,0.005,0.005,0.005
4/1/2021,0.005,0.005,0.005,0.015,0.105,0.395,0.005005,0.23499,0.005,0.05,0.005,0.015,0.105,0.395,0.23499,0.19,0.04,0.015,0.005,0.07,0.005,0.005,0.07,0.005,0.01,0.005,0.005,0.005
4/5/2021,0.01,0.005,0.005,0.03,0.055,0.78,0.034995,0.324995,0.005,0.19,0.005,0.03,0.055,0.78,0.324995,0.14,0.035,0.01,0.01,0.055,0.005,0.005,0.055,0.005,0.005,0.005,0.005,0.005
4/6/2021,0.005,0.005,0.005,0.045,0.045,0.305,0.034995,0.200005,0.005,0.055,0.005,0.045,0.045,0.305,0.200005,0.02,0.055,0.01,0.005,0.08,0.025,0.005,0.08,0.005,0.005,0.005,0.005,0.01
4/7/2021,0.01,0.005,0.005,0.065,0.055,0.49,0.04501,0.244995,0.005,0.075,0.005,0.065,0.055,0.49,0.244995,0.06,0.115,0.015,0.005,0.06,0.005,0.005,0.06,0.005,0.005,0.005,0.01,0.005
4/8/2021,0.01,0.005,0.005,0.025,0.045,0.325,0.020005,0.299995,0.005,0.14,0.005,0.025,0.045,0.325,0.299995,0.02,0.04,0.01,0.005,0.04,0.01,0.005,0.04,0.005,0.005,0.005,0.005,0.01
4/9/2021,0.005,0.005,0.005,0.04,0.045,0.395,0.045,0.255005,0.005,0.055,0.005,0.04,0.045,0.395,0.255005,0.02,0.005,0.015,0.005,0.055,0.005,0.005,0.055,0.005,0.005,0.005,0.005,0.01
4/12/2021,0.005,0.005,0.005,0.06,0.095,0.52,0.060005,0.279995,0.005,0.065,0.005,0.06,0.095,0.52,0.279995,0.07,0.035,0.005,0.01,0.08,0.005,0.005,0.08,0.005,0.005,0.005,0.005,0.005
4/13/2021,0.005,0.005,0.005,0.02,0.135,0.97,0.004995,0.25,0.005,0.04,0.005,0.02,0.135,0.97,0.25,0.045,0.04,0.01,0.005,0.055,0.005,0.005,0.055,0.005,0.005,0.005,0.01,0.005
4/14/2021,0.015,0.005,0.005,0.01,0.155,0.465,0.014995,0.29,0.005,0.01,0.005,0.01,0.155,0.465,0.29,0.095,0.025,0.01,0.01,0.035,0.005,0.005,0.035,0.005,0.005,0.005,0.005,0.005
4/15/2021,0.01,0.005,0.01,0.04,0.055,0.37,0.014995,0.27,0.005,0.04,0.01,0.04,0.055,0.37,0.27,0.03,0.05,0.015,0.005,0.05,0.005,0.005,0.05,0.005,0.005,0.005,0.005,0.005
4/16/2021,0.01,0.005,0.005,0.025,0.055,0.44,0.045,0.275,0.005,0.07,0.005,0.025,0.055,0.44,0.275,0.075,0.03,0.02,0.015,0.03,0.005,0.01,0.03,0.005,0.01,0.01,0.005,0.005
4/19/2021,0.01,0.005,0.005,0.055,0.095,0.45,0.025,0.730005,0.005,0.06,0.005,0.055,0.095,0.45,0.730005,0.125,0.04,0.01,0.005,0.065,0.005,0.005,0.065,0.005,0.01,0.005,0.005,0.01
4/20/2021,0.01,0.005,0.005,0.015,0.15,0.47,0.015,0.575,0.005,0.03,0.005,0.015,0.15,0.47,0.575,0.045,0.035,0.02,0.005,0.05,0.005,0.005,0.05,0.005,0.005,0.005,0.005,0.015
4/21/2021,0.005,0.005,0.005,0.005,0.05,0.44,0.07,0.244995,0.005,0.055,0.005,0.005,0.05,0.44,0.244995,0.02,0.035,0.02,0.01,0.045,0.005,0.005,0.045,0.005,0.02,0.005,0.01,0.005
4/22/2021,0.01,0.005,0.005,0.035,0.065,0.4,0.005,0.315005,0.01,0.07,0.005,0.035,0.065,0.4,0.315005,0.045,0.02,0.03,0.005,0.095,0.005,0.005,0.095,0.005,0.005,0.005,0.005,0.005
4/23/2021,0.005,0.005,0.005,0.015,0.06,0.395,0.049995,0.25,0.005,0.04,0.005,0.015,0.06,0.395,0.25,0.05,0.035,0.005,0.005,0.045,0.01,0.005,0.045,0.005,0.025,0.005,0.015,0.005
4/26/2021,0.01,0.005,0.005,0.03,0.05,0.395,0.015,0.290005,0.005,0.13,0.005,0.03,0.05,0.395,0.290005,0.015,0.03,0.02,0.01,0.075,0.015,0.005,0.075,0.005,0.01,0.005,0.01,0.01
4/27/2021,0.005,0.005,0.01,0.02,0.045,0.475,0.010005,0.270005,0.005,0.115,0.01,0.02,0.045,0.475,0.270005,0.01,0.04,0.005,0.005,0.05,0.005,0.005,0.05,0.005,0.01,0.005,0.01,0.005
4/28/2021,0.005,0.005,0.01,0.055,0.04,0.475,0.07,0.27,0.01,0.065,0.01,0.055,0.04,0.475,0.27,0.055,0.02,0.01,0.005,0.045,0.005,0.005,0.045,0.005,0.005,0.005,0.01,0.005
